ParcelNumber,SaleAmount,SaleDate,Bedrooms,YearBuilt,SquareFootageFinishedLiving,Grade,SaleDateYr,Grade out of 10,Year,Total Enrollment,Undergraduate Enrollment,Graduate Enrollment,CPI_Avg,SaleAmount_2024
540137140,375000,2015/12/11 05:00:00+00,1,2007.0,1170.0,A,2015,8.5,2015.0,23883,16736.0,7147.0,237.00175000000002,496353
540137140,399900,2007/12/28 05:00:00+00,1,2007.0,1170.0,A,2007,8.5,2007.0,22534,15079.0,7455.0,207.34416666666667,605021
540137140,360000,2014/10/01 04:00:00+00,1,2007.0,1170.0,A,2014,8.5,2014.0,23732,16483.0,7249.0,236.715,477076
540137150,533900,2007/12/20 05:00:00+00,2,2007.0,1530.0,A,2007,8.5,2007.0,22534,15079.0,7455.0,207.34416666666667,807754
540137150,575000,2017/04/21 04:00:00+00,2,2007.0,1530.0,A,2017,8.5,2017.0,24360,16655.0,7705.0,245.121,735866
540137160,605000,2013/04/10 04:00:00+00,2,2007.0,1765.0,A,2013,8.5,2013.0,23464,16087.0,7377.0,232.95174999999998,814706
540137160,825000,2021/03/04 05:00:00+00,2,2007.0,1765.0,A,2021,8.5,2021.0,26026,17299.0,8727.0,270.96791666666667,955097
540137160,624900,2007/12/28 05:00:00+00,2,2007.0,1765.0,A,2007,8.5,2007.0,22534,15079.0,7455.0,207.34416666666667,945431
540137170,500000,2022/08/03 04:00:00+00,1,2007.0,1000.0,A,2022,8.5,2022.0,26149,17496.0,8653.0,292.6254166666667,536005
540137170,369900,2008/02/28 05:00:00+00,1,2007.0,1000.0,A,2008,8.5,2008.0,22813,15207.0,7606.0,215.25424999999998,539068
540137170,367500,2018/06/28 04:00:00+00,1,2007.0,1000.0,A,2018,8.5,2018.0,24639,16777.0,7862.0,251.0995,459116
540137180,399900,2008/03/17 04:00:00+00,1,2007.0,1150.0,A,2008,8.5,2008.0,22813,15207.0,7606.0,215.25424999999998,582788
540137180,432000,2018/12/07 05:00:00+00,1,2007.0,1150.0,A,2018,8.5,2018.0,24639,16777.0,7862.0,251.0995,539696
540137180,522000,2024/04/12 04:00:00+00,1,2007.0,1150.0,A,2024,8.5,2024.0,26470,17901.0,8569.0,313.69783333333334,522000
540137200,245610,2006/06/13 04:00:00+00,1,2007.0,753.0,A -,2006,8.0,2006.0,22371,14678.0,7693.0,201.5583333333333,382258
540137200,200000,2018/10/30 04:00:00+00,1,2007.0,753.0,A -,2018,8.0,2018.0,24639,16777.0,7862.0,251.0995,249859
540137220,412000,2008/01/16 05:00:00+00,1,2007.0,1170.0,A,2008,8.5,2008.0,22813,15207.0,7606.0,215.25424999999998,600422
540137220,475000,2018/02/21 05:00:00+00,1,2007.0,1170.0,A,2018,8.5,2018.0,24639,16777.0,7862.0,251.0995,593416
540137220,625000,2022/07/01 04:00:00+00,1,2007.0,1170.0,A,2022,8.5,2022.0,26149,17496.0,8653.0,292.6254166666667,670007
540137230,545000,2008/06/30 04:00:00+00,2,2007.0,1530.0,A,2008,8.5,2008.0,22813,15207.0,7606.0,215.25424999999998,794248
540137230,584500,2015/07/09 04:00:00+00,2,2007.0,1530.0,A,2015,8.5,2015.0,23883,16736.0,7147.0,237.00175000000002,773649
540137240,642900,2008/04/10 04:00:00+00,2,2007.0,1760.0,A,2008,8.5,2008.0,22813,15207.0,7606.0,215.25424999999998,936921
540137240,575000,2010/03/08 05:00:00+00,2,2007.0,1760.0,A,2010,8.5,2010.0,24391,15595.0,8796.0,218.0761666666667,827125
540137250,430000,2008/04/17 04:00:00+00,2,2007.0,1284.0,A,2008,8.5,2008.0,22813,15207.0,7606.0,215.25424999999998,626654
540137250,415000,2012/11/14 05:00:00+00,2,2007.0,1284.0,A,2012,8.5,2012.0,23907,15822.0,8085.0,229.58608333333333,567040
540137260,399900,2007/12/10 05:00:00+00,1,2007.0,1150.0,A,2007,8.5,2007.0,22534,15079.0,7455.0,207.34416666666667,605021
540137280,759900,2007/12/14 05:00:00+00,2,2007.0,1860.0,A,2007,8.5,2007.0,22534,15079.0,7455.0,207.34416666666667,1149677
540137290,790903,2008/01/29 05:00:00+00,2,2007.0,2155.0,A,2008,8.5,2008.0,22813,15207.0,7606.0,215.25424999999998,1152611
540137290,925000,2020/06/01 04:00:00+00,2,2007.0,2155.0,A,2020,8.5,2020.0,25642,17314.0,8328.0,258.85575,1120973
540137290,780000,2014/04/30 04:00:00+00,2,2007.0,2155.0,A,2014,8.5,2014.0,23732,16483.0,7249.0,236.715,1033666
540137300,320000,2014/06/11 04:00:00+00,1,2007.0,1100.0,A -,2014,8.0,2014.0,23732,16483.0,7249.0,236.715,424068
540137300,340000,2018/07/23 04:00:00+00,1,2007.0,1100.0,A -,2018,8.0,2018.0,24639,16777.0,7862.0,251.0995,424760
540137300,290000,2007/07/18 04:00:00+00,1,2007.0,1100.0,A -,2007,8.0,2007.0,22534,15079.0,7455.0,207.34416666666667,438750
540137301,679900,2007/12/20 05:00:00+00,2,2007.0,1760.0,A,2007,8.5,2007.0,22534,15079.0,7455.0,207.34416666666667,1028643
540137301,760000,2019/07/10 04:00:00+00,2,2007.0,1760.0,A,2019,8.5,2019.0,25018,17011.0,8007.0,255.65258333333335,932556
540137310,665000,2011/03/30 04:00:00+00,2,2007.0,1890.0,A,2011,8.5,2011.0,24297,15762.0,8535.0,224.923,927468
540137320,835000,2018/04/26 04:00:00+00,2,2007.0,1910.0,A,2018,8.5,2018.0,24639,16777.0,7862.0,251.0995,1043162
540137320,644000,2011/02/10 05:00:00+00,2,2007.0,1910.0,A,2011,8.5,2011.0,24297,15762.0,8535.0,224.923,898180
540137330,739900,2007/12/18 05:00:00+00,2,2007.0,1860.0,A,2007,8.5,2007.0,22534,15079.0,7455.0,207.34416666666667,1119419
540137330,885000,2020/11/24 05:00:00+00,2,2007.0,1860.0,A,2020,8.5,2020.0,25642,17314.0,8328.0,258.85575,1072499
540137340,787500,2010/04/06 04:00:00+00,2,2007.0,2155.0,A,2010,8.5,2010.0,24391,15595.0,8796.0,218.0761666666667,1132801
540137340,1100000,2024/02/27 05:00:00+00,2,2007.0,2155.0,A,2024,8.5,2024.0,26470,17901.0,8569.0,313.69783333333334,1100000
540137350,699900,2008/02/13 05:00:00+00,2,2007.0,1760.0,A,2008,8.5,2008.0,22813,15207.0,7606.0,215.25424999999998,1019989
540137350,865000,2022/02/24 05:00:00+00,2,2007.0,1760.0,A,2022,8.5,2022.0,26149,17496.0,8653.0,292.6254166666667,927290
540137360,662500,2011/02/23 05:00:00+00,2,2007.0,1890.0,A,2011,8.5,2011.0,24297,15762.0,8535.0,224.923,923982
540137370,720000,2008/11/26 05:00:00+00,2,2007.0,1910.0,A,2008,8.5,2008.0,22813,15207.0,7606.0,215.25424999999998,1049282
540137380,820000,2008/07/08 04:00:00+00,2,2007.0,1860.0,A,2008,8.5,2008.0,22813,15207.0,7606.0,215.25424999999998,1195015
540137390,900000,2008/03/17 04:00:00+00,3,2007.0,2983.0,A,2008,8.5,2008.0,22813,15207.0,7606.0,215.25424999999998,1311602
540137400,334100,2006/06/20 04:00:00+00,1,2007.0,1034.0,A -,2006,8.0,2006.0,22371,14678.0,7693.0,201.5583333333333,519980
540137400,335000,2022/06/15 04:00:00+00,1,2007.0,1034.0,A -,2022,8.0,2022.0,26149,17496.0,8653.0,292.6254166666667,359123
540137400,385000,2023/05/19 04:00:00+00,1,2007.0,1034.0,A -,2023,8.0,2023.0,25944,17618.0,8326.0,304.70416666666665,396363
540137401,1222725,2008/01/23 05:00:00+00,3,2007.0,2948.0,A,2008,8.5,2008.0,22813,15207.0,7606.0,215.25424999999998,1781921
540137401,1750000,2024/12/11 05:00:00+00,3,2007.0,2948.0,A,2024,8.5,2024.0,26470,17901.0,8569.0,313.69783333333334,1750000
540137410,760000,2009/06/16 04:00:00+00,2,2007.0,1890.0,A,2009,8.5,2009.0,24355,15476.0,8879.0,214.56466666666665,1111135
540137410,665000,2011/09/15 04:00:00+00,2,2007.0,1890.0,A,2011,8.5,2011.0,24297,15762.0,8535.0,224.923,927468
540137410,782000,2016/06/30 04:00:00+00,2,2007.0,1890.0,A,2016,8.5,2016.0,23898,16331.0,7567.0,240.00541666666666,1022109
540137500,262000,2019/12/18 05:00:00+00,1,2007.0,758.0,A -,2019,8.0,2019.0,25018,17011.0,8007.0,255.65258333333335,321486
540137500,320000,2022/03/01 05:00:00+00,1,2007.0,758.0,A -,2022,8.0,2022.0,26149,17496.0,8653.0,292.6254166666667,343043
540137500,244400,2006/06/23 04:00:00+00,1,2007.0,758.0,A -,2006,8.0,2006.0,22371,14678.0,7693.0,201.5583333333333,380374
540137500,250000,2018/11/06 05:00:00+00,1,2007.0,758.0,A -,2018,8.0,2018.0,24639,16777.0,7862.0,251.0995,312324
540137500,238000,2017/03/02 05:00:00+00,1,2007.0,758.0,A -,2017,8.0,2017.0,24360,16655.0,7705.0,245.121,304584
540137500,239000,2013/09/27 04:00:00+00,1,2007.0,758.0,A -,2013,8.0,2013.0,23464,16087.0,7377.0,232.95174999999998,321842
540137600,346275,2006/06/14 04:00:00+00,1,2007.0,1065.0,A -,2006,8.0,2006.0,22371,14678.0,7693.0,201.5583333333333,538929
540137600,300000,2014/09/09 04:00:00+00,1,2007.0,1065.0,A -,2014,8.0,2014.0,23732,16483.0,7249.0,236.715,397563
540137700,334100,2006/06/14 04:00:00+00,1,2007.0,1034.0,A -,2006,8.0,2006.0,22371,14678.0,7693.0,201.5583333333333,519980
540137700,298000,2011/10/21 04:00:00+00,1,2007.0,1034.0,A -,2011,8.0,2011.0,24297,15762.0,8535.0,224.923,415617
540137800,244400,2006/08/16 04:00:00+00,1,2007.0,758.0,A -,2006,8.0,2006.0,22371,14678.0,7693.0,201.5583333333333,380374
540137800,228900,2016/08/17 04:00:00+00,1,2007.0,758.0,A -,2016,8.0,2016.0,23898,16331.0,7567.0,240.00541666666666,299182
540137800,315000,2022/04/29 04:00:00+00,1,2007.0,758.0,A -,2022,8.0,2022.0,26149,17496.0,8653.0,292.6254166666667,337683
540137900,366275,2006/06/21 04:00:00+00,1,2007.0,1126.0,A -,2006,8.0,2006.0,22371,14678.0,7693.0,201.5583333333333,570056
540137900,340000,2019/01/15 05:00:00+00,1,2007.0,1126.0,A -,2019,8.0,2019.0,25018,17011.0,8007.0,255.65258333333335,417196
540158000,200000,2011/07/08 04:00:00+00,2,1957.0,0.0,C,2011,4.5,2011.0,24297,15762.0,8535.0,224.923,278937
540173000,175000,2002/06/03 04:00:00+00,3,1961.0,1065.0,C +,2002,5.0,2002.0,21536,13805.0,7731.0,179.86666666666667,305210
540173000,345000,2009/06/01 04:00:00+00,3,1961.0,1065.0,C +,2009,5.0,2009.0,24355,15476.0,8879.0,214.56466666666665,504396
540173000,440000,2017/06/06 04:00:00+00,3,1961.0,1065.0,C +,2017,5.0,2017.0,24360,16655.0,7705.0,245.121,563097
540173000,270000,2006/05/23 04:00:00+00,3,1961.0,1065.0,C +,2006,5.0,2006.0,22371,14678.0,7693.0,201.5583333333333,420217
540173000,306000,2011/09/08 04:00:00+00,3,1961.0,1065.0,C +,2011,5.0,2011.0,24297,15762.0,8535.0,224.923,426775
540173000,395000,2015/02/05 05:00:00+00,3,1961.0,1065.0,C +,2015,5.0,2015.0,23883,16736.0,7147.0,237.00175000000002,522825
540174000,38500,1983/08/02 04:00:00+00,3,1951.0,1408.0,C +,1983,5.0,1983.0,16379,10967.0,5412.0,99.58333333333333,121278
540174000,73400,1996/04/22 04:00:00+00,3,1951.0,1408.0,C +,1996,5.0,1996.0,19789,13129.0,6660.0,156.85833333333332,146791
540175000,300000,2012/05/10 04:00:00+00,3,1951.0,1364.0,C +,2012,5.0,2012.0,23907,15822.0,8085.0,229.58608333333333,409908
540175000,200000,2004/03/22 04:00:00+00,3,1951.0,1364.0,C +,2004,5.0,2004.0,21691,14129.0,7562.0,188.90833333333333,332116
540175000,89000,1998/05/01 04:00:00+00,3,1951.0,1364.0,C +,1998,5.0,1998.0,20448,13370.0,7078.0,163.00833333333333,171274
540175000,85000,1996/05/15 04:00:00+00,3,1951.0,1364.0,C +,1996,5.0,1996.0,19789,13129.0,6660.0,156.85833333333332,169989
540175000,148000,2002/10/18 04:00:00+00,3,1951.0,1364.0,C +,2002,5.0,2002.0,21536,13805.0,7731.0,179.86666666666667,258120
540176000,71000,1998/03/18 04:00:00+00,3,1951.0,1560.0,C,1998,4.5,1998.0,20448,13370.0,7078.0,163.00833333333333,136634
540176000,384500,2011/08/17 04:00:00+00,3,1951.0,1560.0,C,2011,4.5,2011.0,24297,15762.0,8535.0,224.923,536258
540176000,145000,2003/01/24 05:00:00+00,3,1951.0,1560.0,C,2003,4.5,2003.0,21446,13829.0,7617.0,184.0,247207
540177000,250000,2016/05/03 04:00:00+00,2,1951.0,825.0,C,2016,4.5,2016.0,23898,16331.0,7567.0,240.00541666666666,326761
540178000,190000,2015/03/02 05:00:00+00,2,1953.0,768.0,C,2015,4.5,2015.0,23883,16736.0,7147.0,237.00175000000002,251485
540178000,30000,1995/04/11 04:00:00+00,2,1953.0,768.0,C,1995,4.5,1995.0,20025,13108.0,6917.0,152.38333333333333,61758
540178000,40000,1994/01/04 05:00:00+00,2,1953.0,768.0,C,1994,4.5,1994.0,19724,12568.0,7156.0,148.225,84654
540178000,113000,2004/10/01 04:00:00+00,2,1953.0,768.0,C,2004,4.5,2004.0,21691,14129.0,7562.0,188.90833333333333,187645
540179000,193000,2019/05/28 04:00:00+00,2,1951.0,768.0,C,2019,4.5,2019.0,25018,17011.0,8007.0,255.65258333333335,236820
540179000,90000,2016/02/25 05:00:00+00,2,1951.0,768.0,C,2016,4.5,2016.0,23898,16331.0,7567.0,240.00541666666666,117634
540183000,74000,1995/10/13 04:00:00+00,3,1953.0,840.0,C,1995,4.5,1995.0,20025,13108.0,6917.0,152.38333333333333,152337
540183000,39800,1986/04/08 04:00:00+00,3,1953.0,840.0,C,1986,4.5,1986.0,16985,11249.0,5736.0,109.69166666666666,113820
540192000,92000,1995/07/31 04:00:00+00,2,1952.0,1152.0,C,1995,4.5,1995.0,20025,13108.0,6917.0,152.38333333333333,189392
540192000,554000,2024/12/05 05:00:00+00,2,1952.0,1152.0,C,2024,4.5,2024.0,26470,17901.0,8569.0,313.69783333333334,554000
540192000,265000,2005/09/23 04:00:00+00,2,1952.0,1152.0,C,2005,4.5,2005.0,22071,14213.0,7858.0,195.26666666666665,425725
540192000,900000,2024/06/13 04:00:00+00,2,1952.0,1152.0,C,2024,4.5,2024.0,26470,17901.0,8569.0,313.69783333333334,900000
540192000,505000,2023/07/19 04:00:00+00,2,1952.0,1152.0,C,2023,4.5,2023.0,25944,17618.0,8326.0,304.70416666666665,519905
540192000,79900,1990/07/12 04:00:00+00,2,1952.0,1152.0,C,1990,4.5,1990.0,17662,11304.0,6358.0,130.65833333333333,191832
540193000,95000,2000/01/03 05:00:00+00,4,1957.0,2320.0,C++,2000,5.5,2000.0,20810,13718.0,7092.0,172.1916666666667,173070
540193000,86000,1991/01/22 05:00:00+00,4,1957.0,2320.0,C++,1991,5.5,1991.0,17606,11306.0,6300.0,136.16666666666666,198124
540195000,85000,1994/06/21 04:00:00+00,3,1955.0,1302.0,C,1994,4.5,1994.0,19724,12568.0,7156.0,148.225,179890
540195000,125000,1999/10/29 04:00:00+00,3,1955.0,1302.0,C,1999,4.5,1999.0,20794,13576.0,7218.0,166.58333333333334,235391
540195000,70000,1990/09/14 04:00:00+00,3,1955.0,1302.0,C,1990,4.5,1990.0,17662,11304.0,6358.0,130.65833333333333,168063
540200000,30000,1976/06/15 04:00:00+00,2,1975.0,1000.0,C,1976,4.5,1976.0,15529,10080.0,5449.0,56.93333333333334,165297
540200000,299900,2018/04/05 04:00:00+00,2,1975.0,1000.0,C,2018,4.5,2018.0,24639,16777.0,7862.0,251.0995,374664
540201000,172000,2011/12/15 05:00:00+00,3,1953.0,2296.0,B,2011,6.5,2011.0,24297,15762.0,8535.0,224.923,239886
540202000,115000,2001/10/04 04:00:00+00,2,1953.0,950.0,C,2001,4.5,2001.0,21133,13766.0,7367.0,177.04166666666666,203767
540202100,26000,1975/03/27 04:00:00+00,2,1953.0,950.0,C,1975,4.5,1975.0,15179,9770.0,5409.0,53.824999999999996,151530
540205000,429000,2023/07/18 04:00:00+00,3,1952.0,1259.0,C,2023,4.5,2023.0,25944,17618.0,8326.0,304.70416666666665,441662
540208000,87000,1994/10/31 04:00:00+00,2,1952.0,1142.0,C,1994,4.5,1994.0,19724,12568.0,7156.0,148.225,184123
540209000,86800,1990/10/05 04:00:00+00,8,1952.0,3607.0,B,1990,6.5,1990.0,17662,11304.0,6358.0,130.65833333333333,208398
540209000,110000,1996/05/30 04:00:00+00,8,1952.0,3607.0,B,1996,6.5,1996.0,19789,13129.0,6660.0,156.85833333333332,219986
540210000,100000,2004/06/11 04:00:00+00,4,2005.0,3088.0,B -,2004,6.0,2004.0,21691,14129.0,7562.0,188.90833333333333,166058
540210000,18650,1985/08/30 04:00:00+00,4,2005.0,3088.0,B -,1985,6.0,1985.0,16889,11195.0,5694.0,107.60000000000001,54372
540210000,16000,1970/03/11 04:00:00+00,4,2005.0,3088.0,B -,1970,6.0,1970.0,10852,6576.0,4276.0,38.84166666666667,129221
540210000,667500,2005/07/11 04:00:00+00,4,2005.0,3088.0,B -,2005,6.0,2005.0,22071,14213.0,7858.0,195.26666666666665,1072345
540213000,195000,2009/03/09 04:00:00+00,3,1950.0,1120.0,C,2009,4.5,2009.0,24355,15476.0,8879.0,214.56466666666665,285093
540214000,214000,2006/10/31 04:00:00+00,3,1950.0,1203.0,C +,2006,5.0,2006.0,22371,14678.0,7693.0,201.5583333333333,333061
540214000,65000,1987/10/01 04:00:00+00,3,1950.0,1203.0,C +,1987,5.0,1987.0,17034,11097.0,5937.0,113.61666666666667,179466
540214000,80000,1990/04/05 04:00:00+00,3,1950.0,1203.0,C +,1990,5.0,1990.0,17662,11304.0,6358.0,130.65833333333333,192072
540214000,231500,2012/06/29 04:00:00+00,3,1950.0,1203.0,C +,2012,5.0,2012.0,23907,15822.0,8085.0,229.58608333333333,316312
540215000,73000,1998/08/25 04:00:00+00,2,1950.0,768.0,C,1998,4.5,1998.0,20448,13370.0,7078.0,163.00833333333333,140483
540215000,200000,2015/06/24 04:00:00+00,2,1950.0,768.0,C,2015,4.5,2015.0,23883,16736.0,7147.0,237.00175000000002,264721
540215000,56000,1989/06/16 04:00:00+00,2,1950.0,768.0,C,1989,4.5,1989.0,17444,11199.0,6245.0,123.94166666666666,141736
540216000,70000,1997/04/30 04:00:00+00,2,1950.0,768.0,C,1997,4.5,1997.0,20262,13246.0,7016.0,160.525,136793
540216000,75000,1999/05/26 04:00:00+00,2,1950.0,768.0,C,1999,4.5,1999.0,20794,13576.0,7218.0,166.58333333333334,141234
540216000,207500,2005/06/01 04:00:00+00,2,1950.0,768.0,C,2005,4.5,2005.0,22071,14213.0,7858.0,195.26666666666665,333350
540216000,225000,2012/08/20 04:00:00+00,2,1950.0,768.0,C,2012,4.5,2012.0,23907,15822.0,8085.0,229.58608333333333,307431
540217000,48500,1986/09/23 04:00:00+00,2,1950.0,768.0,C,1986,4.5,1986.0,16985,11249.0,5736.0,109.69166666666666,138701
540217000,71000,1990/04/27 04:00:00+00,2,1950.0,768.0,C,1990,4.5,1990.0,17662,11304.0,6358.0,130.65833333333333,170464
540217000,374000,2022/10/27 04:00:00+00,2,1950.0,768.0,C,2022,4.5,2022.0,26149,17496.0,8653.0,292.6254166666667,400932
540218000,15000,1968/11/21 05:00:00+00,4,1950.0,1040.0,C,1968,4.5,1968.0,9011,5342.0,3669.0,34.791666666666664,135246
540219000,25800,1975/09/30 04:00:00+00,4,1950.0,1040.0,C,1975,4.5,1975.0,15179,9770.0,5409.0,53.824999999999996,150365
540219000,135200,2004/11/18 05:00:00+00,4,1950.0,1040.0,C,2004,4.5,2004.0,21691,14129.0,7562.0,188.90833333333333,224510
540220000,217000,2003/02/24 05:00:00+00,2,1950.0,888.0,C,2003,4.5,2003.0,21446,13829.0,7617.0,184.0,369958
540220000,141000,2002/07/03 04:00:00+00,2,1950.0,888.0,C,2002,4.5,2002.0,21536,13805.0,7731.0,179.86666666666667,245912
540220000,12000,1968/01/29 05:00:00+00,2,1950.0,888.0,C,1968,4.5,1968.0,9011,5342.0,3669.0,34.791666666666664,108197
540221000,72000,1998/02/18 05:00:00+00,3,1950.0,1392.0,B -,1998,6.0,1998.0,20448,13370.0,7078.0,163.00833333333333,138558
540221000,105500,2000/05/22 04:00:00+00,3,1950.0,1392.0,B -,2000,6.0,2000.0,20810,13718.0,7092.0,172.1916666666667,192199
540221000,76500,1992/02/13 05:00:00+00,3,1950.0,1392.0,B -,1992,6.0,1992.0,19867,12614.0,7253.0,140.30833333333334,171036
540221000,43500,1982/08/30 04:00:00+00,3,1950.0,1392.0,B -,1982,6.0,1982.0,16446,11104.0,5342.0,96.53333333333335,141359
540222000,22500,1974/07/01 04:00:00+00,2,1950.0,768.0,C,1974,4.5,1974.0,14382,9358.0,5024.0,49.31666666666666,143119
540223000,45000,1985/01/16 05:00:00+00,2,1950.0,988.0,C,1985,4.5,1985.0,16889,11195.0,5694.0,107.60000000000001,131193
540223000,125000,2018/09/27 04:00:00+00,2,1950.0,988.0,C,2018,4.5,2018.0,24639,16777.0,7862.0,251.0995,156162
540223000,68500,1991/05/01 04:00:00+00,2,1950.0,988.0,C,1991,4.5,1991.0,17606,11306.0,6300.0,136.16666666666666,157808
540224000,93950,1999/11/23 05:00:00+00,2,1950.0,1768.0,B +,1999,7.0,1999.0,20794,13576.0,7218.0,166.58333333333334,176919
540224000,100000,2001/06/01 04:00:00+00,2,1950.0,1768.0,B +,2001,7.0,2001.0,21133,13766.0,7367.0,177.04166666666666,177188
540224000,51000,1999/04/12 04:00:00+00,2,1950.0,1768.0,B +,1999,7.0,1999.0,20794,13576.0,7218.0,166.58333333333334,96039
540225000,300000,2018/06/28 04:00:00+00,3,1951.0,1392.0,C,2018,4.5,2018.0,24639,16777.0,7862.0,251.0995,374789
540225000,18900,1967/10/26 04:00:00+00,3,1951.0,1392.0,C,1967,4.5,1967.0,8597,4821.0,3776.0,33.375,177644
540236000,220000,2015/05/11 04:00:00+00,3,1985.0,1280.0,C -,2015,4.0,2015.0,23883,16736.0,7147.0,237.00175000000002,291194
540236000,172500,2009/06/05 04:00:00+00,3,1985.0,1280.0,C -,2009,4.0,2009.0,24355,15476.0,8879.0,214.56466666666665,252198
540238000,52000,1991/09/20 04:00:00+00,2,1950.0,922.0,C,1991,4.5,1991.0,17606,11306.0,6300.0,136.16666666666666,119796
540238000,215000,2018/10/31 04:00:00+00,2,1950.0,922.0,C,2018,4.5,2018.0,24639,16777.0,7862.0,251.0995,268598
540238000,50000,1983/09/07 04:00:00+00,2,1950.0,922.0,C,1983,4.5,1983.0,16379,10967.0,5412.0,99.58333333333333,157505
540239000,54000,1986/07/10 04:00:00+00,3,1956.0,960.0,C,1986,4.5,1986.0,16985,11249.0,5736.0,109.69166666666666,154429
540239000,74500,1992/12/09 05:00:00+00,3,1956.0,960.0,C,1992,4.5,1992.0,19867,12614.0,7253.0,140.30833333333334,166565
540242000,213000,2006/08/24 04:00:00+00,2,1955.0,960.0,C++,2006,5.5,2006.0,22371,14678.0,7693.0,201.5583333333333,331505
540242000,244100,2015/05/04 04:00:00+00,2,1955.0,960.0,C++,2015,5.5,2015.0,23883,16736.0,7147.0,237.00175000000002,323093
540242000,78000,1997/05/23 04:00:00+00,2,1955.0,960.0,C++,1997,5.5,1997.0,20262,13246.0,7016.0,160.525,152427
540242000,71500,1990/08/28 04:00:00+00,2,1955.0,960.0,C++,1990,5.5,1990.0,17662,11304.0,6358.0,130.65833333333333,171664
540242000,305000,2019/10/18 04:00:00+00,2,1955.0,960.0,C++,2019,5.5,2019.0,25018,17011.0,8007.0,255.65258333333335,374249
540242000,215000,2013/05/14 04:00:00+00,2,1955.0,960.0,C++,2013,5.5,2013.0,23464,16087.0,7377.0,232.95174999999998,289523
540242000,285000,2017/05/25 04:00:00+00,2,1955.0,960.0,C++,2017,5.5,2017.0,24360,16655.0,7705.0,245.121,364733
540243000,8000,1968/06/05 04:00:00+00,4,1971.0,1152.0,C,1968,4.5,1968.0,9011,5342.0,3669.0,34.791666666666664,72131
540243000,60000,2003/01/21 05:00:00+00,4,1971.0,1152.0,C,2003,4.5,2003.0,21446,13829.0,7617.0,184.0,102292
540244000,196000,2010/11/04 04:00:00+00,2,1956.0,864.0,C,2010,4.5,2010.0,24391,15595.0,8796.0,218.0761666666667,281941
540244000,62000,1989/08/31 04:00:00+00,2,1956.0,864.0,C,1989,4.5,1989.0,17444,11199.0,6245.0,123.94166666666666,156922
540244000,78900,1994/01/28 05:00:00+00,2,1956.0,864.0,C,1994,4.5,1994.0,19724,12568.0,7156.0,148.225,166981
540245000,109900,2001/07/13 04:00:00+00,2,1955.0,720.0,C,2001,4.5,2001.0,21133,13766.0,7367.0,177.04166666666666,194730
540245000,140000,2002/08/15 04:00:00+00,2,1955.0,720.0,C,2002,4.5,2002.0,21536,13805.0,7731.0,179.86666666666667,244168
540256000,93500,2012/02/29 05:00:00+00,2,1950.0,1070.0,C,2012,4.5,2012.0,23907,15822.0,8085.0,229.58608333333333,127754
540256000,28000,1977/07/18 04:00:00+00,2,1950.0,1070.0,C,1977,4.5,1977.0,15903,10330.0,5573.0,60.61666666666667,144903
540257000,47500,1993/12/20 05:00:00+00,4,1950.0,1518.0,C,1993,4.5,1993.0,19711,12446.0,7265.0,144.475,103136
540258000,165000,2006/06/28 04:00:00+00,3,1950.0,1080.0,C,2006,4.5,2006.0,22371,14678.0,7693.0,201.5583333333333,256799
540258000,202500,2014/07/11 04:00:00+00,3,1950.0,1080.0,C,2014,4.5,2014.0,23732,16483.0,7249.0,236.715,268355
540258000,31750,1978/04/04 04:00:00+00,3,1950.0,1080.0,C,1978,4.5,1978.0,16179,10562.0,5617.0,65.24166666666666,152661
540260000,435000,2024/03/29 04:00:00+00,2,1951.0,768.0,C,2024,4.5,2024.0,26470,17901.0,8569.0,313.69783333333334,435000
540260000,275000,2022/10/11 04:00:00+00,2,1951.0,768.0,C,2022,4.5,2022.0,26149,17496.0,8653.0,292.6254166666667,294803
540261000,209900,2010/06/11 04:00:00+00,2,1951.0,1357.0,C,2010,4.5,2010.0,24391,15595.0,8796.0,218.0761666666667,301936
