ParcelNumber,SaleAmount,SaleDate,Bedrooms,YearBuilt,SquareFootageFinishedLiving,Grade
500032200,250000,2007,3,1957.0,1288.0,C +
500032300,11400,1957,5,1957.0,1031.0,C +
500032300,35500,1976,5,1957.0,1031.0,C +
500032400,93000,1993,5,1957.0,1097.0,C
500032400,67000,1987,5,1957.0,1097.0,C
500032600,70000,1977,4,1960.0,768.0,C
500032700,17400,1967,6,1959.0,1141.0,C
500032800,46000,1980,4,1961.0,1904.0,C -
500051000,20000,1975,2,1953.0,1526.0,C
500051000,20000,1975,1,1993.0,896.0,D +
500052000,10500,1962,3,1953.0,1058.0,C
500052000,64000,1988,3,1953.0,1058.0,C
500056000,11250,1969,2,1953.0,780.0,C
500057000,8700,1953,2,1953.0,912.0,C -
500057000,173000,2013,2,1953.0,912.0,C -
500057000,169900,2009,2,1953.0,912.0,C -
500058000,78000,1989,3,1953.0,1209.0,C++
500058000,231000,2017,3,1953.0,1209.0,C++
500058000,350000,2019,3,1953.0,1209.0,C++
500058000,48000,1985,3,1953.0,1209.0,C++
500059000,250000,2020,5,1967.0,1110.0,B
500059000,250000,2020,5,1967.0,1110.0,B
500059000,250000,2020,1,1950.0,440.0,B +
500059000,250000,2020,1,1950.0,440.0,B +
500059100,3600,1972,4,1972.0,1148.0,B -
500059100,410000,2020,4,1972.0,1148.0,B -
500059100,248000,2010,4,1972.0,1148.0,B -
500059100,445000,2021,4,1972.0,1148.0,B -
500060000,33250,1977,2,1951.0,910.0,C
500060000,197000,2014,2,1951.0,910.0,C
500063000,65000,1987,4,1954.0,1238.0,C
500063000,39500,1977,4,1954.0,1238.0,C
500064000,53900,1988,2,1953.0,768.0,C +
500064000,38000,1981,2,1953.0,768.0,C +
500064000,225000,2007,2,1953.0,768.0,C +
500064000,225000,2007,2,1953.0,768.0,C +
500064100,18000,1977,2,1954.0,768.0,C
500065A00,505000,2019,3,2012.0,1988.0,B -
500065A00,430000,2012,3,2012.0,1988.0,B -
500065A00,95000,2012,3,2012.0,1988.0,B -
500066100,10000,1980,6,1980.0,2560.0,C +
500066200,79900,1997,3,1997.0,1280.0,C
500066200,130000,2009,3,1997.0,1280.0,C
500066200,33000,1996,3,1997.0,1280.0,C
500066200,96000,2001,3,1997.0,1280.0,C
500066200,140000,2004,3,1997.0,1280.0,C
500066300,115200,2003,3,1997.0,1280.0,C
500066300,176000,2006,3,1997.0,1280.0,C
500066300,164000,2011,3,1997.0,1280.0,C
500066300,78900,1999,3,1997.0,1280.0,C
500068100,339000,2018,3,1989.0,1532.0,C +
500068100,135000,2000,3,1989.0,1532.0,C +
500068100,185500,2003,3,1989.0,1532.0,C +
500068100,96971,2018,3,1989.0,1532.0,C +
500068100,90000,1993,3,1989.0,1532.0,C +
500070000,1300,1958,3,1958.0,850.0,C
500070100,34000,1975,5,1958.0,1036.0,C
500070100,185000,2002,5,1958.0,1036.0,C
500070200,44500,1980,2,1958.0,1031.0,C
500070300,58000,1985,4,1958.0,1152.0,C
500070300,129500,1999,4,1958.0,1152.0,C
500070400,220000,2004,4,1958.0,1036.0,C +
500070400,15300,1959,4,1958.0,1036.0,C +
500070400,50000,1988,4,1958.0,1036.0,C +
500070500,7500,1966,4,1958.0,1036.0,C
500070500,14700,1959,4,1958.0,1036.0,C
500070500,128500,2000,4,1958.0,1036.0,C
500075000,339900,2018,3,1950.0,1275.0,C++
500075000,200000,2006,3,1950.0,1275.0,C++
500075000,274000,2015,3,1950.0,1275.0,C++
500076000,130000,1999,3,1950.0,1295.0,C +
500076000,140000,2001,3,1950.0,1295.0,C +
500077000,130000,1999,1,2013.0,1640.0,C
500077000,140000,2001,1,2013.0,1640.0,C
500077000,67300,2012,1,2013.0,1640.0,C
500087000,240000,1995,6,1959.0,2025.0,C +
500087000,500000,2015,6,1959.0,2025.0,C +
500087000,19658,1982,6,1959.0,2025.0,C +
500088000,900,1951,3,1952.0,875.0,C +
500089000,350000,2020,3,1950.0,1750.0,C +
500089000,75000,1986,3,1950.0,1750.0,C +
500089000,185000,2003,3,1950.0,1750.0,C +
500089000,210000,2010,3,1950.0,1750.0,C +
500090000,800,1954,3,1955.0,875.0,C
500108000,11000,1955,2,1956.0,1216.0,C
500108100,11000,1955,3,1955.0,1020.0,C
500114000,243700,2006,3,1953.0,1344.0,C
500114000,47500,1986,3,1953.0,1344.0,C
500114000,334900,2020,3,1953.0,1344.0,C
500114000,40000,1981,3,1953.0,1344.0,C
500115000,248500,2013,3,1953.0,1440.0,C +
500115000,155000,2012,3,1953.0,1440.0,C +
500115000,307000,2016,3,1953.0,1440.0,C +
500115000,154000,2002,3,1953.0,1440.0,C +
500115000,480000,2024,3,1953.0,1440.0,C +
500124000,11800,1969,6,1985.0,2080.0,D
500124000,22000,1985,6,1985.0,2080.0,D
500124000,475000,2012,6,1985.0,2080.0,D
500125000,475000,2012,6,1985.0,2080.0,D
500125000,22000,1985,6,1985.0,2080.0,D
500125000,11800,1969,6,1985.0,2080.0,D
500125000,263800,2018,6,1985.0,2080.0,D
500127000,44000,1988,2,1950.0,684.0,C
500127000,55900,1997,2,1950.0,684.0,C
500127100,13500,1990,3,1991.0,1144.0,C -
500127100,11000,1985,3,1991.0,1144.0,C -
500129000,290000,2017,4,1972.0,1632.0,C
500129000,800000,2015,4,1972.0,1632.0,C
500130000,800000,2015,4,1972.0,1632.0,C
500130000,300000,2018,4,1972.0,1632.0,C
500131000,19500,1999,3,2000.0,1008.0,C
500131000,65000,1990,3,2000.0,1008.0,C
500131000,115000,2000,3,2000.0,1008.0,C
500132000,175400,2007,2,1954.0,806.0,C -
500132000,55000,1991,2,1954.0,806.0,C -
500132100,66000,1993,2,1958.0,804.0,C -
500132100,165500,2005,2,1958.0,804.0,C -
500132100,185000,2006,2,1958.0,804.0,C -
500132100,48500,1990,2,1958.0,804.0,C -
500134000,5900000,2023,2,1953.0,780.0,D +
500134000,115000,1999,2,1953.0,780.0,D +
500134000,22000,1979,2,1953.0,780.0,D +
500135000,50000,1985,6,1986.0,1976.0,D
500135000,207500,2006,6,1986.0,1976.0,D
500138000,180000,2013,3,1951.0,1080.0,C
500140000,57000,1987,4,1960.0,1152.0,C
500140000,170000,2003,4,1960.0,1152.0,C
500140000,115000,1999,4,1960.0,1152.0,C
500140000,77000,1994,4,1960.0,1152.0,C
500140000,285500,2021,4,1960.0,1152.0,C
500142000,582400,2024,2,1950.0,784.0,C
500142000,52500,1989,2,1950.0,784.0,C
500142000,120000,2022,2,1950.0,784.0,C
500142000,150000,2023,2,1950.0,784.0,C
500142000,15200,1970,2,1950.0,784.0,C
500142000,582400,2024,2,1950.0,784.0,C
500142000,52500,1989,2,1950.0,784.0,C
500142000,120000,2022,2,1950.0,784.0,C
500142000,150000,2023,2,1950.0,784.0,C
500142000,15200,1970,2,1950.0,784.0,C
500142000,582400,2024,2,1950.0,1176.0,C
500142000,52500,1989,2,1950.0,1176.0,C
500142000,120000,2022,2,1950.0,1176.0,C
500142000,150000,2023,2,1950.0,1176.0,C
500142000,15200,1970,2,1950.0,1176.0,C
500142000,582400,2024,2,1950.0,1176.0,C
500142000,52500,1989,2,1950.0,1176.0,C
500142000,120000,2022,2,1950.0,1176.0,C
500142000,150000,2023,2,1950.0,1176.0,C
500142000,15200,1970,2,1950.0,1176.0,C
510001000,75000,1985,3,1984.0,1290.0,C +
510001000,30000,1983,3,1984.0,1290.0,C +
510001000,266000,2020,3,1984.0,1290.0,C +
510001000,206000,2007,3,1984.0,1290.0,C +
510001000,115500,2000,3,1984.0,1290.0,C +
510001100,170500,2003,3,1984.0,1290.0,C +
510001100,232000,2006,3,1984.0,1290.0,C +
510001100,112000,2000,3,1984.0,1290.0,C +
510001100,98500,1998,3,1984.0,1290.0,C +
510001100,94500,1991,3,1984.0,1290.0,C +
510001100,30000,1983,3,1984.0,1290.0,C +
510001200,100000,1984,6,1984.0,2460.0,C
510001200,30000,1983,6,1984.0,2460.0,C
510004100,48000,2002,4,2020.0,3216.0,B +
510004100,116000,2019,4,2020.0,3216.0,B +
510005100,470000,2021,4,2003.0,2794.0,C +
510005100,1000,2004,4,2003.0,2794.0,C +
510005100,48000,2002,4,2003.0,2794.0,C +
510005100,345000,2004,4,2003.0,2794.0,C +
510006100,23500,1970,4,1970.0,1075.0,C
510006200,26700,1972,3,1970.0,1086.0,C
510007100,27000,1971,3,1960.0,1126.0,C
510009000,440000,2008,3,2007.0,2589.0,B
510009000,179487,2006,3,2007.0,2589.0,B
510009000,60000,2002,3,2007.0,2589.0,B
510009000,499900,2019,3,2007.0,2589.0,B
510009100,117500,2008,4,2008.0,1920.0,B -
510011000,103000,1992,3,1970.0,1619.0,C +
510011000,72000,1985,3,1970.0,1619.0,C +
510016000,166200,2012,4,1953.0,962.0,B
510016000,67000,1981,4,1953.0,962.0,B
510016000,550000,2024,4,1953.0,962.0,B
510018000,489600,2021,4,1954.0,1354.0,C +
510018000,75000,1980,4,1954.0,1354.0,C +
510018000,162500,2000,4,1954.0,1354.0,C +
510020000,264900,2003,5,1955.0,1944.0,B -
510020000,115000,1995,5,1955.0,1944.0,B -
510022000,126500,2005,2,2008.0,1758.0,B +
510028100,630000,2009,6,2003.0,3388.0,C +
510028100,8400,1985,6,2003.0,3388.0,C +
510028100,80000,2003,6,2003.0,3388.0,C +
510029100,350000,2018,4,1986.0,1586.0,C
510029100,8400,1985,4,1986.0,1586.0,C
510029200,8400,1985,4,1986.0,1858.0,C
510029200,345000,2018,4,1986.0,1858.0,C
510029200,345000,2018,4,1986.0,1858.0,C
510030100,27500,1977,3,1954.0,1092.0,C++
510030100,72000,1989,3,1954.0,1092.0,C++
510030200,950000,2024,4,1962.0,1520.0,B++
510030200,289900,2010,4,1962.0,1520.0,B++
510030200,335000,2014,4,1962.0,1520.0,B++
510030300,302000,2017,4,1965.0,891.0,C +
510030300,2300,1965,4,1965.0,891.0,C +
510032000,72000,1984,4,1969.0,2000.0,C +
510032000,48500,1978,4,1969.0,2000.0,C +
510033100,1972,1958,3,1959.0,1044.0,C +
510033100,372500,2018,3,1959.0,1044.0,C +
510033100,305000,2008,3,1959.0,1044.0,C +
510033100,260000,2006,3,1959.0,1044.0,C +
510035000,110000,1998,4,1962.0,1040.0,C
510035000,64000,1981,4,1962.0,1040.0,C
510036000,200000,2005,3,1962.0,864.0,C +
510036000,350000,2016,3,1962.0,864.0,C +
510036000,245000,2007,3,1962.0,864.0,C +
510036000,445000,2021,3,1962.0,864.0,C +
510036200,220000,2005,3,1962.0,1128.0,C
510036200,18000,1971,3,1962.0,1128.0,C
510036200,277000,2006,3,1962.0,1128.0,C
510036200,350000,2016,3,1962.0,1128.0,C
510036200,375000,2017,3,1962.0,1128.0,C
510037100,214000,2004,2,1957.0,1440.0,B++
510037100,505000,2018,2,1957.0,1440.0,B++
510037100,82500,1990,2,1957.0,1440.0,B++
510037100,275000,2014,2,1957.0,1440.0,B++
510040000,901500,2016,6,1973.0,2640.0,C++
510040000,98000,1976,6,1973.0,2640.0,C++
510040000,435000,2001,6,1973.0,2640.0,C++
510044000,550000,2018,3,1956.0,1786.0,B +
510044000,96000,1993,3,1956.0,1786.0,B +
510049000,147000,1995,3,1958.0,1266.0,B
510049000,42500,1973,3,1958.0,1266.0,B
510049100,310000,2008,5,1963.0,1506.0,B -
510049100,363000,2014,5,1963.0,1506.0,B -
510049100,85000,1982,5,1963.0,1506.0,B -
510051000,204000,1996,2,1955.0,900.0,C +
510051100,204000,1996,3,2000.0,1288.0,C
510052000,99000,1996,3,1957.0,1107.0,C
510052000,136000,1999,3,1957.0,1107.0,C
510052000,180000,2002,3,1957.0,1107.0,C
510052100,45300,1980,5,1959.0,1107.0,C -
510052100,189500,2010,5,1959.0,1107.0,C -
510053000,40000,1976,4,1959.0,1252.0,C
510053000,140000,2000,4,1959.0,1252.0,C
510053000,128500,1995,4,1959.0,1252.0,C
510053100,52000,1992,2,1952.0,736.0,C
510053100,67000,1992,2,1952.0,736.0,C
510054000,60000,1994,4,1950.0,2400.0,B
510054100,235000,2001,3,2000.0,1856.0,B +
510054100,25750,2000,3,2000.0,1856.0,B +
510054100,128500,1995,3,2000.0,1856.0,B +
510054100,140000,2000,3,2000.0,1856.0,B +
510054100,9000,1983,3,2000.0,1856.0,B +
510055000,85500,1999,2,1968.0,971.0,C +
510055000,205860,2020,2,1968.0,971.0,C +
510062000,260000,2007,3,1965.0,1488.0,B +
510069000,198000,1998,4,1951.0,2510.0,B +
510069000,707500,2014,4,1951.0,2510.0,B +
510069000,390000,2010,4,1951.0,2510.0,B +
510069000,166000,1994,4,1951.0,2510.0,B +
510069000,400000,2007,4,1951.0,2510.0,B +
510069000,149500,1991,4,1951.0,2510.0,B +
510072000,60000,1985,2,1953.0,1164.0,B
510072000,136000,1999,2,1953.0,1164.0,B
510072000,280000,2004,2,1953.0,1164.0,B
510072000,88000,1989,2,1953.0,1164.0,B
510078000,135000,1998,0,1960.0,360.0,C++
510078000,794000,2017,0,1960.0,360.0,C++
510078000,590000,2004,0,1960.0,360.0,C++
510078000,18250,1971,0,1960.0,360.0,C++
510088100,100000,1990,4,1965.0,1936.0,B
510088100,10282,1967,4,1965.0,1936.0,B
510088200,4000,1964,4,1963.0,1916.0,B -
510088200,275000,2013,4,1963.0,1916.0,B -
510090000,49500,1988,2,1951.0,958.0,C +
510090000,80000,1994,2,1951.0,958.0,C +
510090000,172500,2011,2,1951.0,958.0,C +
510090100,165000,2003,6,1971.0,2640.0,C
510090100,44000,1973,6,1971.0,2640.0,C
510090100,330000,2019,6,1971.0,2640.0,C
510091000,62000,1993,2,1951.0,780.0,C +
510091000,27500,1976,2,1951.0,780.0,C +
510091100,79500,1981,6,1971.0,3120.0,C
510091100,81000,1986,6,1971.0,3120.0,C
510092000,580000,2011,1,1954.0,577.0,C++
510092000,28000,1960,1,1954.0,577.0,C++
510092000,2400000,2020,1,1954.0,577.0,C++
510092000,2100000,2017,1,1954.0,577.0,C++
510093000,585000,2010,0,2023.0,1118.0,B++
510093000,18100,1963,0,2023.0,1118.0,B++
510093100,498000,2020,4,1959.0,1820.0,C++
510093100,325000,2009,4,1959.0,1820.0,C++
510093100,59500,1978,4,1959.0,1820.0,C++
510093100,258000,2004,4,1959.0,1820.0,C++
510094100,335000,2004,3,1963.0,2240.0,B
510094100,5500,1962,3,1963.0,2240.0,B
510099000,98000,2009,5,2009.0,2484.0,B -
510099000,103000,2007,5,2009.0,2484.0,B -
510099000,15800,1970,5,2009.0,2484.0,B -
510099000,565000,2022,5,2009.0,2484.0,B -
510099000,125000,2023,5,2009.0,2484.0,B -
510099000,30000,1999,5,2009.0,2484.0,B -
510099A00,103000,2007,3,2020.0,2100.0,C
510099A00,66042,2020,3,2020.0,2100.0,C
510099A00,332262,2021,3,2020.0,2100.0,C
510100000,45200,1979,6,1973.0,2432.0,C -
510110000,70000,1990,3,1952.0,1236.0,C +
510110000,125000,2002,3,1952.0,1236.0,C +
510111000,86000,1995,4,1960.0,1653.0,C +
510111000,250000,2016,4,1960.0,1653.0,C +
510111000,263000,2004,4,1960.0,1653.0,C +
510112000,242500,2013,3,1953.0,1350.0,C +
510112000,280000,2016,3,1953.0,1350.0,C +
510112000,249900,2007,3,1953.0,1350.0,C +
510112000,315000,2021,3,1953.0,1350.0,C +
510113000,59500,1979,3,1952.0,1328.0,C +
510114000,290000,2006,3,1952.0,1131.0,C
510114000,21300,1964,3,1952.0,1131.0,C
510116000,197500,2012,4,1953.0,1976.0,B
510116000,16500,1957,4,1953.0,1976.0,B
510116000,535000,2020,4,1953.0,1976.0,B
510117000,78116,1981,2,2015.0,640.0,C
510117000,342410,2008,2,2015.0,640.0,C
510119000,45000,1980,2,1955.0,975.0,C
510119100,48000,1987,5,1956.0,962.0,C
510119100,12400,1956,5,1956.0,962.0,C
510120000,38000,1979,3,1955.0,1333.0,C +
510121000,63500,1986,4,1957.0,975.0,C +
510121000,36700,1977,4,1957.0,975.0,C +
510122000,1000,1952,4,1956.0,1545.0,C +
510122000,250000,2009,4,1956.0,1545.0,C +
510122000,325000,2016,4,1956.0,1545.0,C +
510123000,79000,1995,3,1954.0,1081.0,C +
510124000,17000,1971,2,1955.0,1247.0,C +
510124000,11000,1956,2,1955.0,1247.0,C +
510125000,57750,1984,3,1956.0,962.0,C
510125000,12500,1956,3,1956.0,962.0,C
510126000,19500,1970,5,1956.0,1026.0,C +
510126000,450000,2021,5,1956.0,1026.0,C +
510127000,93000,1993,3,1960.0,1000.0,C++
510127000,350000,2019,3,1960.0,1000.0,C++
510127000,71750,1987,3,1960.0,1000.0,C++
510127000,569000,2023,3,1960.0,1000.0,C++
510127100,230000,2014,3,1956.0,999.0,C
510127100,14000,1956,3,1956.0,999.0,C
510127100,300000,2023,3,1956.0,999.0,C
510128000,78000,1981,4,1950.0,1506.0,B +
510128000,280000,2017,4,1950.0,1506.0,B +
510128000,280000,2017,4,1950.0,1506.0,B +
510128000,615000,2020,4,1950.0,1506.0,B +
510128000,78500,1985,4,1950.0,1506.0,B +
510129100,212500,2015,4,1984.0,2000.0,C
510129100,86500,1983,4,1984.0,2000.0,C
510129100,38000,1984,4,1984.0,2000.0,C
510129200,159900,2001,3,1955.0,1064.0,C +
510129200,329000,2015,3,1955.0,1064.0,C +
510129200,64500,1981,3,1955.0,1064.0,C +
510129300,212500,2015,4,1984.0,2000.0,C
510129300,38000,1984,4,1984.0,2000.0,C
510129400,21000,1993,4,1993.0,1358.0,C
510130000,79000,1988,3,1953.0,1070.0,C
510131000,95000,1996,3,1951.0,1533.0,C +
510134000,12000,1985,4,1986.0,1904.0,B +
510134000,1350,1950,4,1986.0,1904.0,B +
510135000,300000,2014,4,1956.0,1296.0,C
510135000,18000,1959,4,1956.0,1296.0,C
510135100,248461,2003,5,1954.0,1425.0,C +
510135100,68000,1982,5,1954.0,1425.0,C +
510135100,347000,2014,5,1954.0,1425.0,C +
510135100,430000,2019,5,1954.0,1425.0,C +
510135100,325000,2005,5,1954.0,1425.0,C +
510135100,92000,1988,5,1954.0,1425.0,C +
510135200,55000,1984,3,1955.0,1334.0,C
510135200,30600,1978,3,1955.0,1334.0,C
510135300,100000,1998,2,1955.0,962.0,C++
510135300,12900,1955,2,1955.0,962.0,C++
510135300,212500,2003,2,1955.0,962.0,C++
510135300,96000,1997,2,1955.0,962.0,C++
510135400,58000,2003,3,1955.0,1097.0,C++
510135400,10200,1956,3,1955.0,1097.0,C++
510135400,280000,2021,3,1955.0,1097.0,C++
510135400,475000,2022,3,1955.0,1097.0,C++
510135500,60500,1982,3,1981.0,1080.0,C
510135600,63500,1983,3,1955.0,950.0,C
510135600,90000,1995,3,1955.0,950.0,C
510135700,295000,2016,3,1965.0,1238.0,C
510135700,210000,2016,3,1965.0,1238.0,C
510135700,11000,1955,3,1965.0,1238.0,C
510135800,100000,1990,5,1955.0,962.0,C
510135800,38700,1977,5,1955.0,962.0,C
510135900,65000,1983,3,1956.0,962.0,C
510136000,103400,1993,3,1950.0,1740.0,C +
510137100,136500,1999,3,1990.0,1832.0,B +
510137100,125000,1995,3,1990.0,1832.0,B +
510138000,34500,1977,4,1950.0,1571.0,C +
510139000,172500,2020,3,1950.0,1653.0,C++
510139000,97000,1992,3,1950.0,1653.0,C++
510139000,104000,1997,3,1950.0,1653.0,C++
510140000,221000,2009,2,1950.0,1321.0,C +
510140000,14000,1972,2,1950.0,1321.0,C +
510141000,13000,1963,2,1954.0,800.0,C
510142000,75000,1992,3,1954.0,894.0,C
510142000,249000,2008,3,1954.0,894.0,C
510142000,75000,1998,3,1954.0,894.0,C
510142000,336000,2019,3,1954.0,894.0,C
510143000,300000,2005,3,1955.0,1015.0,C +
510143000,122750,1999,3,1955.0,1015.0,C +
510147000,176000,2011,4,1950.0,2128.0,C +
510147000,45000,1985,4,1950.0,2128.0,C +
510147000,500000,2018,4,1950.0,2128.0,C +
510152000,5000,1955,3,1957.0,1650.0,B
510156000,430000,2024,2,1953.0,930.0,C -
510156000,67500,1988,2,1953.0,930.0,C -
510157000,11000,1954,3,1953.0,930.0,C -
510157000,300000,2021,3,1953.0,930.0,C -
510158000,280000,2007,2,1952.0,824.0,C -
510158000,385000,2022,2,1952.0,824.0,C -
510158000,69500,1990,2,1952.0,824.0,C -
510173000,10000,1988,2,1961.0,864.0,C -
510173000,58500,1989,2,1961.0,864.0,C -
510179000,64900,1991,4,1973.0,1056.0,D
510179100,29500,1974,4,1973.0,1056.0,D +
510179100,145500,2005,4,1973.0,1056.0,D +
510180000,320000,2002,5,1954.0,1778.0,C++
510180000,10200,1954,5,1954.0,1778.0,C++
510180000,1100,1953,5,1954.0,1778.0,C++
510181000,10200,1954,4,1953.0,780.0,D
510181000,1100,1953,4,1953.0,780.0,D
510181000,320000,2002,4,1953.0,780.0,D
510181000,10200,1954,4,1953.0,780.0,D
510181000,1100,1953,4,1953.0,780.0,D
510181000,320000,2002,4,1953.0,780.0,D
510181000,10200,1954,4,1953.0,780.0,D
510181000,1100,1953,4,1953.0,780.0,D
510181000,320000,2002,4,1953.0,780.0,D
510181000,10200,1954,4,1953.0,780.0,D
510181000,1100,1953,4,1953.0,780.0,D
510181000,320000,2002,4,1953.0,780.0,D
520003000,39900,1975,3,1953.0,1467.0,C +
520003000,189900,2002,3,1953.0,1467.0,C +
520003000,189900,2002,3,1953.0,1467.0,C +
520004000,599900,2014,3,1952.0,2043.0,B +
520004000,750000,2020,3,1952.0,2043.0,B +
520004000,326000,2008,3,1952.0,2043.0,B +
520004000,125000,1999,3,1952.0,2043.0,B +
520004000,310000,2007,3,1952.0,2043.0,B +
520004000,1139000,2024,3,1952.0,2043.0,B +
520004000,180000,2002,3,1952.0,2043.0,B +
520004000,106000,1996,3,1952.0,2043.0,B +
520009000,95100,1983,3,1950.0,1830.0,B
520009000,306000,2005,3,1950.0,1830.0,B
520009000,343000,2005,3,1950.0,1830.0,B
520010000,420000,2023,3,1961.0,1527.0,C +
520010000,19500,1961,3,1961.0,1527.0,C +
520010100,23300,1973,3,1955.0,1380.0,C +
520010200,59100,2002,3,1955.0,900.0,C
520010200,140500,2011,3,1955.0,900.0,C
520010200,118000,2001,3,1955.0,900.0,C
520010200,100000,1999,3,1955.0,900.0,C
520010200,85000,1993,3,1955.0,900.0,C
520010300,17800,1957,3,1955.0,1540.0,C +
520010300,18000,1959,3,1955.0,1540.0,C +
520010400,19000,1958,3,1955.0,1627.0,C +
520010500,66750,1997,3,1960.0,1196.0,C
520010500,163650,2002,3,1960.0,1196.0,C
520014000,72000,1983,3,1955.0,1716.0,C +
520014000,392500,2020,3,1955.0,1716.0,C +
520014000,67500,1981,3,1955.0,1716.0,C +
520016100,635000,2022,3,1964.0,1468.0,B -
520016100,130000,2019,3,1964.0,1468.0,B -
520016100,25000,2019,3,1964.0,1468.0,B -
520016100,5500,1963,3,1964.0,1468.0,B -
520016100,29000,1970,3,1964.0,1468.0,B -
520016200,120000,1995,3,1964.0,1292.0,B -
520016300,33000,1972,4,1971.0,1344.0,C +
520016300,575000,2023,4,1971.0,1344.0,C +
520016300,420000,2020,4,1971.0,1344.0,C +
520016400,458000,2013,4,1963.0,1305.0,C++
520016400,599000,2022,4,1963.0,1305.0,C++
520016400,25400,1969,4,1963.0,1305.0,C++
520016500,230000,2001,4,1969.0,1518.0,B
520016500,66000,1979,4,1969.0,1518.0,B
520016600,600000,2021,4,1963.0,1410.0,B -
520016600,192500,2000,4,1963.0,1410.0,B -
520016600,137400,1992,4,1963.0,1410.0,B -
520016800,31500,1978,3,1976.0,1120.0,C -
520016800,260000,2024,3,1976.0,1120.0,C -
520016800,60000,1986,3,1976.0,1120.0,C -
520016900,75000,1991,3,1976.0,1120.0,C -
520017100,365000,2008,4,1963.0,1635.0,B +
520017100,260000,2002,4,1963.0,1635.0,B +
520017100,87000,1988,4,1963.0,1635.0,B +
520017100,135000,1994,4,1963.0,1635.0,B +
520017200,335000,2004,3,1963.0,1169.0,B +
520017200,235000,2001,3,1963.0,1169.0,B +
520017200,100000,1997,3,1963.0,1169.0,B +
520017200,38200,1976,3,1963.0,1169.0,B +
520017300,39000,1977,3,1964.0,1232.0,B -
520017300,121500,1994,3,1964.0,1232.0,B -
520017400,17750,1967,3,1964.0,1075.0,C +
520017600,200600,1996,4,1963.0,1882.0,B +
520017600,48000,1999,4,1963.0,1882.0,B +
520018100,480000,2006,4,2004.0,1853.0,B
520018100,480000,2011,4,2004.0,1853.0,B
520018100,275000,2002,4,2004.0,1853.0,B
520018100,200,1991,4,2004.0,1853.0,B
520018100,460000,2005,4,2004.0,1853.0,B
520019000,375000,2012,5,1951.0,1625.0,B +
520019000,339000,2006,5,1951.0,1625.0,B +
520019000,275000,2002,5,1951.0,1625.0,B +
520020000,15250,1954,2,1952.0,1288.0,C +
520020000,285000,2013,2,1952.0,1288.0,C +
520024000,434000,2006,4,1955.0,2006.0,B
520024000,158000,1993,4,1955.0,2006.0,B
520024000,178500,1996,4,1955.0,2006.0,B
